cluster_ID	pN_pS	genome_name	gene_caller	num_genomes	category	cog_function
GC_00001171		Sulfurovum_07	43822	10	D	COG0851
GC_00001171	1.243243243243245	Sulfurovum_09	12758	10	D	COG0851
GC_00001171		Sulfurovum_10	4341	10	D	COG0851
GC_00001171		Sulfurovum_12	123295	10	D	COG0851
GC_00001171		Sulfurovum_13	170487	10	D	COG0851
GC_00001171	0.7611940298507478	Sulfurovum_16	23952	10	D	COG0851
GC_00001171	0.7611940298507478	Sulfurovum_19	5935	10	D	COG0851
GC_00001172	0.40070921985816077	Sulfurovum_02	41172	10	H	COG2226
GC_00001172	0.22933696639418907	Sulfurovum_03	27417	10	H	COG2226
GC_00001172		Sulfurovum_06	34450	10	H	COG2226
GC_00001172		Sulfurovum_08	3399	10	H	COG2226
GC_00001172	0.2142116182572624	Sulfurovum_14	8907	10	H	COG2226
GC_00001172	0.1084679832435675	Sulfurovum_15	7630	10	H	COG2226
GC_00001172	0.3453957046190082	Sulfurovum_16	18178	10	H	COG2226
GC_00001172	0.3453957046190082	Sulfurovum_19	2797	10	H	COG2226
GC_00001172	0.1279069767441867	Sulfurovum_20	32365	10	H	COG2226
GC_00001172	0.08077443530758882	Sulfurovum_21	25044	10	H	COG2226
GC_00001173		Sulfurovum_02	21393	10	S	COG5615
GC_00001173		Sulfurovum_03	58781	10	S	COG5615
GC_00001173		Sulfurovum_08	4831	10	S	COG5615
GC_00001173	0.055574912891985774	Sulfurovum_12	104677	10	S	COG5615
GC_00001173		Sulfurovum_13	64941	10	S	COG5615
GC_00001173		Sulfurovum_15	6260	10	S	COG5615
GC_00001173		Sulfurovum_17	34074	10	S	COG5615
GC_00001173	0.05756097560975573	Sulfurovum_18	34567	10	S	COG5615
GC_00001173	0.21585365853658398	Sulfurovum_21	6583	10	S	COG5615
GC_00001173		Sulfurovum_22	17028	10	S	COG5615
GC_00001174		Sulfurovum_01	15647	10	C	COG2010
GC_00001174		Sulfurovum_02	9920	10	C	COG2010
GC_00001174		Sulfurovum_03	29898	10	C	COG2010
GC_00001174		Sulfurovum_07	31526	10	C	COG2010
GC_00001174		Sulfurovum_08	20866	10	C	COG2010
GC_00001174		Sulfurovum_10	9550	10	C	COG2010
GC_00001174	0.052835051546391856	Sulfurovum_12	58595	10	C	COG2010
GC_00001174		Sulfurovum_13	171035	10	C	COG2010
GC_00001174		Sulfurovum_16	14715	10	C	COG2010
GC_00001174		Sulfurovum_19	3350	10	C	COG2010
GC_00001175		Sulfurovum_01	52623	9	H	COG1797
GC_00001175		Sulfurovum_04	65480	9	H	COG1797
GC_00001175	0.11142857142857288	Sulfurovum_05	20392	9	H	COG1797
GC_00001175	0.11219743711438199	Sulfurovum_09	13410	9	H	COG1797
GC_00001175		Sulfurovum_10	6451	9	H	COG1797
GC_00001175	0.04201170365463236	Sulfurovum_12	60731	9	H	COG1797
GC_00001175		Sulfurovum_12	126545	9		
GC_00001175	0.051625879986591405	Sulfurovum_13	18815	9	H	COG1797
GC_00001175		Sulfurovum_16	18177	9	H	COG1797
GC_00001175		Sulfurovum_19	2796	9	H	COG1797
GC_00001176	0.0634920634920642	Sulfurovum_02	13506	9	H|J	COG0301
GC_00001176		Sulfurovum_03	23993	9	J	COG0482
GC_00001176		Sulfurovum_04	62935	9	H|J	COG0301
GC_00001176		Sulfurovum_06	30866	9	H|J	COG0301
GC_00001176		Sulfurovum_10	3004	9	H|J	COG0301
GC_00001176	0.04826277259170359	Sulfurovum_12	111644	9	J|H	COG0301
GC_00001176	0.17994350282486052	Sulfurovum_13	72783	9	J|H	COG0301
GC_00001176		Sulfurovum_16	47036	9	H|J	COG0301
GC_00001176		Sulfurovum_16	50548	9	H|J	COG0301
GC_00001176	0.09356471438901037	Sulfurovum_19	3519	9	J|H	COG0301
GC_00001177		Sulfurovum_08	9167	9	P	COG1117
GC_00001177		Sulfurovum_14	38015	9	P	COG1117
GC_00001177	0.0703883495145634	Sulfurovum_15	86642	9	P	COG1117
GC_00001177		Sulfurovum_15	73448	9	P	COG1117
GC_00001177		Sulfurovum_16	20420	9	P	COG1117
GC_00001177		Sulfurovum_17	35878	9	P	COG1117
GC_00001177		Sulfurovum_18	46599	9	P	COG1117
GC_00001177		Sulfurovum_19	3949	9	P	COG1117
GC_00001177	0.028571428571428716	Sulfurovum_21	21847	9	P	COG1117
GC_00001177	0.05967847185145654	Sulfurovum_22	39893	9	P	COG1117
GC_00001178		Sulfurovum_01	15533	8	E	COG0067|COG0069|COG0070
GC_00001178	0.10639097744361478	Sulfurovum_02	11333	8	E	COG0067|COG0069|COG0070
GC_00001178		Sulfurovum_04	32074	8	E	COG0067|COG0069|COG0070
GC_00001178		Sulfurovum_04	46949	8	E	COG0067|COG0069|COG0070
GC_00001178	0.05409825753287089	Sulfurovum_07	25576	8	E	COG0067|COG0069|COG0070
GC_00001178	0.04426731760779379	Sulfurovum_10	5695	8	E	COG0067|COG0069|COG0070
GC_00001178	0.5711838599162864	Sulfurovum_16	28785	8	E	COG0067|COG0069|COG0070
GC_00001178	0.8567757898744296	Sulfurovum_19	4962	8	E	COG0067|COG0069|COG0070
GC_00001178		Sulfurovum_20	3470	8	E	COG0067|COG0069|COG0070
GC_00001178		Sulfurovum_20	10075	8	E	COG0067|COG0069|COG0070
GC_00001179		Sulfurovum_05	13536	9	O	COG0378
GC_00001179		Sulfurovum_08	9210	9	O	COG0378
GC_00001179		Sulfurovum_09	23731	9	O	COG0378
GC_00001179		Sulfurovum_11	3719	9	O	COG0378
GC_00001179		Sulfurovum_13	79542	9	O	COG0378
GC_00001179	0.1309233023937476	Sulfurovum_18	50443	9	O	COG0378
GC_00001179	0.09848942598187331	Sulfurovum_19	22215	9	O	COG0378
GC_00001179	0.0	Sulfurovum_21	5598	9	O	COG0378
GC_00001179		Sulfurovum_22	24409	9	O	COG0378
GC_00001179		Sulfurovum_22	17734	9		
GC_00001180		Sulfurovum_02	61531	9		
GC_00001180		Sulfurovum_03	56614	9		
GC_00001180		Sulfurovum_08	34844	9		
GC_00001180		Sulfurovum_13	19430	9		
GC_00001180	0.055578093306287796	Sulfurovum_15	88162	9		
GC_00001180		Sulfurovum_17	17483	9		
GC_00001180		Sulfurovum_17	23372	9		
GC_00001180		Sulfurovum_18	73181	9		
GC_00001180		Sulfurovum_21	27042	9		
GC_00001180		Sulfurovum_22	15409	9		
GC_00001181		Sulfurovum_01	32517	10		
GC_00001181		Sulfurovum_02	6147	10		
GC_00001181	0.06022408963585517	Sulfurovum_03	35210	10	D	COG0849
GC_00001181	0.17211099402880453	Sulfurovum_04	38538	10		
GC_00001181		Sulfurovum_07	42431	10		
GC_00001181	0.05163329820864137	Sulfurovum_10	1941	10		
GC_00001181	0.09803730104482121	Sulfurovum_12	38256	10		
GC_00001181		Sulfurovum_13	104647	10		
GC_00001181		Sulfurovum_17	7675	10	D	COG0849
GC_00001181	0.13241525423728998	Sulfurovum_20	7546	10		
GC_00001182	0.14909864360681882	Sulfurovum_14	36363	9	R|I	COG0204|COG3176
GC_00001182		Sulfurovum_15	73452	9	R|I	COG0204|COG3176
GC_00001182		Sulfurovum_16	20004	9	R|I	COG0204|COG3176
GC_00001182		Sulfurovum_17	106994	9	R|I	COG0204|COG3176
GC_00001182	0.08868048700230244	Sulfurovum_18	66486	9	R|I	COG0204|COG3176
GC_00001182	0.17149346961953277	Sulfurovum_19	4611	9	I|R	COG0204|COG3176
GC_00001182	0.05773799657439588	Sulfurovum_19	41177	9	I|R	COG0204|COG3176
GC_00001182	0.07997108328559269	Sulfurovum_20	19537	9	I|R	COG0204|COG3176
GC_00001182	0.011072045398470152	Sulfurovum_21	21851	9	R|I	COG0204|COG3176
GC_00001182	0.7213279678068418	Sulfurovum_22	22613	9	R|I	COG0204|COG3176
GC_00001183		Sulfurovum_01	40090	8		
GC_00001183	0.27893070699965156	Sulfurovum_04	60415	8		
GC_00001183		Sulfurovum_07	24743	8		
GC_00001183		Sulfurovum_08	12029	8		
GC_00001183	0.06188070340343943	Sulfurovum_10	17307	8		
GC_00001183		Sulfurovum_16	12317	8		
GC_00001183		Sulfurovum_16	77152	8		
GC_00001183		Sulfurovum_19	2764	8		
GC_00001183		Sulfurovum_19	24774	8		
GC_00001183	0.06365891603246106	Sulfurovum_20	22294	8		
GC_00001184		Sulfurovum_02	21219	10		
GC_00001184		Sulfurovum_04	72720	10		
GC_00001184		Sulfurovum_07	9023	10		
GC_00001184		Sulfurovum_10	7027	10		
GC_00001184	0.08220720720720727	Sulfurovum_12	42920	10		
GC_00001184		Sulfurovum_15	91116	10		
GC_00001184		Sulfurovum_16	37094	10		
GC_00001184		Sulfurovum_18	115894	10		
GC_00001184		Sulfurovum_19	10210	10		
GC_00001184	inf	Sulfurovum_21	10942	10		
GC_00001185		Sulfurovum_01	39259	10	G|I|Q	COG0204|COG0318|COG2814
GC_00001185		Sulfurovum_03	70674	10	Q|P|E|I|G|R	COG0204|COG0318|COG0477
GC_00001185		Sulfurovum_04	21817	10	Q|G|I	COG0204|COG0318|COG2814
GC_00001185	0.0	Sulfurovum_10	8130	10	G|Q|I	COG0204|COG0318|COG2814
GC_00001185	0.20280618608132311	Sulfurovum_13	56537	10	G|Q|I	COG0204|COG0318|COG2814
GC_00001185		Sulfurovum_14	28151	10	Q|G|I	COG0204|COG0318|COG2814
GC_00001185	0.30288522111630123	Sulfurovum_16	71722	10	Q|I|G	COG0204|COG0318|COG2814
GC_00001185	0.4038469614884016	Sulfurovum_19	21992	10	I|Q|G	COG0204|COG0318|COG2814
GC_00001185		Sulfurovum_20	19566	10	I|Q|G	COG0204|COG0318|COG2814
GC_00001185		Sulfurovum_21	30941	10	G|Q|I	COG0204|COG0318|COG2814
GC_00001186		Sulfurovum_02	55980	10		
GC_00001186		Sulfurovum_03	5447	10		
GC_00001186		Sulfurovum_08	4798	10		
GC_00001186		Sulfurovum_13	16354	10		
GC_00001186		Sulfurovum_16	2535	10		
GC_00001186	0.07931726907630515	Sulfurovum_17	31756	10		
GC_00001186	0.12084592145015095	Sulfurovum_18	32150	10		
GC_00001186		Sulfurovum_19	562	10		
GC_00001186	0.10358221838584367	Sulfurovum_20	14477	10		
GC_00001186	0.24419778002018142	Sulfurovum_21	6233	10		
GC_00001187		Sulfurovum_01	15655	10		
GC_00001187		Sulfurovum_02	6136	10		
GC_00001187		Sulfurovum_03	33534	10		
GC_00001187		Sulfurovum_04	61838	10		
GC_00001187		Sulfurovum_06	51208	10		
GC_00001187		Sulfurovum_10	17085	10		
GC_00001187		Sulfurovum_13	18812	10		
GC_00001187		Sulfurovum_16	33622	10		
GC_00001187		Sulfurovum_19	8928	10		
GC_00001187		Sulfurovum_20	3462	10		
GC_00001188		Sulfurovum_01	31961	10		
GC_00001188		Sulfurovum_04	14042	10		
GC_00001188		Sulfurovum_06	14085	10		
GC_00001188		Sulfurovum_08	16941	10		
GC_00001188		Sulfurovum_10	1014	10		
GC_00001188		Sulfurovum_12	40865	10		
GC_00001188		Sulfurovum_13	8094	10		
GC_00001188		Sulfurovum_14	8042	10		
GC_00001188		Sulfurovum_15	21913	10		
GC_00001188		Sulfurovum_17	49752	10		
GC_00001189		Sulfurovum_02	23015	10	O	COG0225|COG0229
GC_00001189		Sulfurovum_03	62118	10	O	COG0225|COG0229
GC_00001189		Sulfurovum_05	20773	10	O	COG0225|COG0229
GC_00001189		Sulfurovum_08	4979	10	O	COG0225|COG0229
GC_00001189	0.10318949343339648	Sulfurovum_12	40157	10	O	COG0225|COG0229
GC_00001189		Sulfurovum_14	12486	10	O	COG0225|COG0229
GC_00001189		Sulfurovum_16	27720	10	O	COG0225|COG0229
GC_00001189		Sulfurovum_19	4067	10	O	COG0225|COG0229
GC_00001189	0.15634586978752474	Sulfurovum_20	7833	10	O	COG0225|COG0229
GC_00001189		Sulfurovum_22	16503	10	O	COG0229
GC_00001190		Sulfurovum_08	11425	9		
GC_00001190	0.03147800708776304	Sulfurovum_12	60245	9		
GC_00001190		Sulfurovum_13	81661	9		
GC_00001190		Sulfurovum_16	7068	9		
GC_00001190	0.0	Sulfurovum_18	79755	9		
GC_00001190		Sulfurovum_18	128751	9		
GC_00001190		Sulfurovum_19	1771	9		
GC_00001190	0.43570767807585353	Sulfurovum_20	9101	9		
GC_00001190	0.049028822055137596	Sulfurovum_21	27463	9		
GC_00001190		Sulfurovum_22	16504	9		
GC_00001191		Sulfurovum_01	17458	10	O	COG1585
GC_00001191		Sulfurovum_07	32356	10	O	COG1585
GC_00001191		Sulfurovum_12	18785	10	O	COG1585
GC_00001191	0.10955882352941132	Sulfurovum_14	42716	10	O	COG1585
GC_00001191	0.3850210970464108	Sulfurovum_15	2771	10	O	COG1585
GC_00001191		Sulfurovum_16	61173	10	O	COG1585
GC_00001191		Sulfurovum_19	2528	10	O	COG1585
GC_00001191	0.5238095238095217	Sulfurovum_20	10924	10	O	COG1585
GC_00001191	0.19850187265917496	Sulfurovum_21	30016	10	O	COG1585
GC_00001191	0.5714285714285688	Sulfurovum_22	16566	10	O	COG1585
GC_00001192		Sulfurovum_01	19012	8	M	COG1596
GC_00001192		Sulfurovum_04	51941	8	M	COG1596
GC_00001192		Sulfurovum_07	27417	8	M	COG1596
GC_00001192		Sulfurovum_07	44777	8	M	COG1596
GC_00001192		Sulfurovum_10	12518	8	M	COG1596
GC_00001192		Sulfurovum_10	8690	8	M	COG1596
GC_00001192		Sulfurovum_16	20417	8	M	COG1596
GC_00001192		Sulfurovum_19	3952	8	M	COG1596
GC_00001192	0.24175824175824248	Sulfurovum_20	16190	8	M	COG1596
GC_00001192	0.2930153321976161	Sulfurovum_22	18112	8	M	COG1596
GC_00001193		Sulfurovum_02	3633	9	R	COG0714
GC_00001193		Sulfurovum_06	21612	9	R	COG0714
GC_00001193		Sulfurovum_08	32893	9	R	COG0714
GC_00001193		Sulfurovum_08	12017	9	R	COG0714
GC_00001193	0.09278209851275862	Sulfurovum_14	30404	9	R	COG0714
GC_00001193	0.28025477707006674	Sulfurovum_15	33238	9	R	COG0714
GC_00001193		Sulfurovum_16	8791	9	R	COG0714
GC_00001193		Sulfurovum_17	16510	9	R	COG0714
GC_00001193		Sulfurovum_19	7460	9	R	COG0714
GC_00001193	0.06516323587255868	Sulfurovum_20	6046	9	R	COG0714
GC_00001194		Sulfurovum_01	32518	10	I|Q	COG0318
GC_00001194		Sulfurovum_02	6146	10	Q|I	COG0318
GC_00001194	0.056582174979558	Sulfurovum_03	35211	10	Q|I	COG0318
GC_00001194		Sulfurovum_04	38539	10	Q|I	COG0318
GC_00001194	0.16280925778132369	Sulfurovum_07	42432	10	Q|I	COG0318
GC_00001194	0.394483128012853	Sulfurovum_10	1940	10	Q|I	COG0318
GC_00001194	0.05975113711503365	Sulfurovum_12	38255	10	Q|I	COG0318
GC_00001194	0.3638158706651906	Sulfurovum_13	179388	10	Q|I	COG0318
GC_00001194		Sulfurovum_17	7676	10	Q|I	COG0318
GC_00001194	0.03930842607313176	Sulfurovum_20	7547	10	I|Q	COG0318
GC_00001195	0.05224171539960925	Sulfurovum_06	11475	9	S	COG3439
GC_00001195		Sulfurovum_08	4812	9	S	COG3439
GC_00001195		Sulfurovum_10	3008	9	S	COG3439
GC_00001195		Sulfurovum_13	152676	9		
GC_00001195		Sulfurovum_16	37096	9	S	COG3439
GC_00001195		Sulfurovum_18	74517	9		
GC_00001195		Sulfurovum_19	10212	9	S	COG3439
GC_00001195	0.26067415730337395	Sulfurovum_19	25236	9	S	COG3439
GC_00001195		Sulfurovum_20	22923	9	S	COG3439
GC_00001195	0.08147831050228366	Sulfurovum_21	13452	9	S	COG3439
GC_00001196		Sulfurovum_01	83275	9	K|T	COG0745|COG0784|COG2198|COG2205
GC_00001196	0.24244741873804504	Sulfurovum_04	68195	9	K|T	COG0745|COG0784|COG2198|COG2205
GC_00001196		Sulfurovum_06	34599	9	K|T	COG0745|COG0784|COG2198|COG2205
GC_00001196		Sulfurovum_06	25826	9	K|T	COG0745|COG0784|COG2198|COG2205
GC_00001196		Sulfurovum_07	41563	9	K|T	COG0745|COG0784|COG2198|COG2205
GC_00001196	0.08105350424079939	Sulfurovum_10	29401	9	K|T	COG0745|COG0784|COG2198|COG2205
GC_00001196		Sulfurovum_12	108540	9	K|T	COG0745|COG0784|COG2198|COG2205
GC_00001196		Sulfurovum_16	33586	9	T|E|P	COG0715|COG0784|COG0784|COG0834|COG0834|COG2198|COG2205
GC_00001196		Sulfurovum_19	33811	9	P|T|E	COG0715|COG0784|COG0784|COG0834|COG0834|COG2198|COG2205
GC_00001196	0.17867253853412784	Sulfurovum_20	13343	9	T|K	COG0745|COG0784|COG2198|COG2205
GC_00001197	0.0	Sulfurovum_02	9261	10	G	COG0205
GC_00001197	0.0	Sulfurovum_03	29864	10	G	COG0205
GC_00001197		Sulfurovum_04	38392	10	G	COG0205
GC_00001197		Sulfurovum_08	13098	10	G	COG0205
GC_00001197		Sulfurovum_10	74	10	G	COG0205
GC_00001197		Sulfurovum_13	49313	10	G	COG0205
GC_00001197	0.7086267605633876	Sulfurovum_17	1665	10	G	COG0205
GC_00001197	0.03913124882980752	Sulfurovum_18	13767	10	G	COG0205
GC_00001197	0.3842657342657379	Sulfurovum_21	18291	10	G	COG0205
GC_00001197	0.4715056114269106	Sulfurovum_22	4167	10	G	COG0205
GC_00001198	0.0750904159131995	Sulfurovum_07	33729	8	R	COG1033|COG1033
GC_00001198		Sulfurovum_13	68476	8	R	COG1033|COG1033
GC_00001198		Sulfurovum_13	28791	8	R	COG1033|COG1033
GC_00001198	0.26548524150267694	Sulfurovum_14	8847	8	R	COG1033|COG1033
GC_00001198		Sulfurovum_14	8024	8	R	COG1033|COG1033
GC_00001198		Sulfurovum_15	111217	8	R	COG1033|COG1033
GC_00001198	0.197749292892817	Sulfurovum_16	34657	8	R	COG1033|COG1033
GC_00001198	0.29662393933922554	Sulfurovum_19	10415	8	R	COG1033|COG1033
GC_00001198	0.1964723467862446	Sulfurovum_20	17129	8	R	COG1033|COG1033
GC_00001198	0.12398976293103142	Sulfurovum_22	15316	8	R	COG1033|COG1033
GC_00001199	0.07776838546069506	Sulfurovum_02	20023	9	V	COG0841
GC_00001199		Sulfurovum_03	20194	9	V	COG0841
GC_00001199	0.05401639344262347	Sulfurovum_06	10810	9	V	COG0841
GC_00001199		Sulfurovum_08	3582	9	V	COG0841
GC_00001199	0.039828153636955355	Sulfurovum_12	36108	9	V	COG0841
GC_00001199		Sulfurovum_14	94245	9	V	COG0841
GC_00001199		Sulfurovum_14	47651	9	V	COG0841
GC_00001199	0.28535739070090643	Sulfurovum_16	26500	9	V	COG0841
GC_00001199	0.11621508962067728	Sulfurovum_17	46864	9	V	COG0841
GC_00001199	0.28535739070090643	Sulfurovum_19	6583	9	V	COG0841
GC_00001200		Sulfurovum_02	8075	10		
GC_00001200		Sulfurovum_03	17159	10		
GC_00001200		Sulfurovum_05	14835	10		
GC_00001200		Sulfurovum_06	26036	10		
GC_00001200		Sulfurovum_08	13318	10		
GC_00001200		Sulfurovum_09	19110	10		
GC_00001200		Sulfurovum_13	89225	10		
GC_00001200	0.054198473282442844	Sulfurovum_15	52533	10		
GC_00001200	0.04081632653061232	Sulfurovum_18	57532	10		
GC_00001200	0.0	Sulfurovum_21	11889	10		
GC_00001201		Sulfurovum_02	1009	10	L	COG0692
GC_00001201	0.06145584725536966	Sulfurovum_05	18767	10	L	COG0692
GC_00001201		Sulfurovum_08	8732	10	L	COG0692
GC_00001201		Sulfurovum_09	20711	10	L	COG0692
GC_00001201		Sulfurovum_11	1762	10	L	COG0692
GC_00001201	0.2144477611940296	Sulfurovum_12	30079	10	L	COG0692
GC_00001201	0.12645342989338146	Sulfurovum_15	30361	10	L	COG0692
GC_00001201		Sulfurovum_17	10613	10	L	COG0692
GC_00001201	0.33041474654377917	Sulfurovum_18	26589	10	L	COG0692
GC_00001201	0.04980864163292468	Sulfurovum_21	6282	10	L	COG0692
GC_00001202	0.058624948538493975	Sulfurovum_02	14633	8	M|V	COG0845
GC_00001202	0.23230616302187196	Sulfurovum_03	68870	8	M|V	COG0845
GC_00001202		Sulfurovum_08	12184	8	M|V	COG0845
GC_00001202		Sulfurovum_08	5966	8	M|V	COG0845
GC_00001202	0.08885209713024372	Sulfurovum_14	8040	8	V|M	COG0845
GC_00001202	0.7818493150685042	Sulfurovum_17	28923	8	V|M	COG0845
GC_00001202	0.19851301115241887	Sulfurovum_18	27150	8	V|M	COG0845
GC_00001202	0.06640625000000085	Sulfurovum_21	5575	8	V|M	COG0845
GC_00001202		Sulfurovum_22	14314	8	V|M	COG0845
GC_00001202		Sulfurovum_22	19734	8	V|M	COG0845
GC_00001203		Sulfurovum_02	21185	9	P	COG0288
GC_00001203	0.027099236641221294	Sulfurovum_03	34468	9	P	COG0288
GC_00001203	0.0	Sulfurovum_06	55886	9	P	COG0288
GC_00001203		Sulfurovum_08	7356	9	P	COG0288
GC_00001203		Sulfurovum_12	143592	9		
GC_00001203		Sulfurovum_13	8106	9	P	COG0288
GC_00001203	0.08651399491094108	Sulfurovum_14	48202	9	P	COG0288
GC_00001203	0.0	Sulfurovum_15	2802	9	P	COG0288
GC_00001203		Sulfurovum_17	44632	9	P	COG0288
GC_00001203		Sulfurovum_17	38871	9	P	COG0288
GC_00001204		Sulfurovum_02	31981	9		
GC_00001204	0.022697837067737626	Sulfurovum_03	77786	9		
GC_00001204		Sulfurovum_08	15661	9		
GC_00001204	0.16299559471365768	Sulfurovum_12	74768	9		
GC_00001204		Sulfurovum_13	11310	9		
GC_00001204		Sulfurovum_14	8027	9		
GC_00001204	0.0	Sulfurovum_15	37002	9		
GC_00001204		Sulfurovum_15	74439	9		
GC_00001204	0.07545902373488668	Sulfurovum_17	5676	9		
GC_00001204		Sulfurovum_19	17890	9		
GC_00001205	0.20393763514282506	Sulfurovum_02	12839	9	C	COG0778|COG0778
GC_00001205	0.39245991622129345	Sulfurovum_03	28898	9	C	COG0778|COG0778
GC_00001205		Sulfurovum_08	29183	9	C	COG0778|COG0778
GC_00001205	1.3580452127659701	Sulfurovum_15	17067	9	C	COG0778|COG0778
GC_00001205	0.131813676907831	Sulfurovum_17	38870	9	C	COG0778|COG0778
GC_00001205	0.18022805269567313	Sulfurovum_18	39674	9	C	COG0778|COG0778
GC_00001205		Sulfurovum_20	32393	9	C	COG0778|COG0778
GC_00001205		Sulfurovum_21	20136	9	C	COG0778|COG0778
GC_00001205		Sulfurovum_21	36914	9	C	COG0778|COG0778
GC_00001205	0.06559405940594135	Sulfurovum_22	10403	9	C	COG0778|COG0778
GC_00001206		Sulfurovum_02	22452	10	S	COG0011
GC_00001206	0.08414872798434452	Sulfurovum_03	46566	10	S	COG0011
GC_00001206		Sulfurovum_08	25429	10	S	COG0011
GC_00001206		Sulfurovum_12	80624	10	S	COG0011
GC_00001206		Sulfurovum_14	31349	10	S	COG0011
GC_00001206	0.07621600919188071	Sulfurovum_15	3390	10	S	COG0011
GC_00001206		Sulfurovum_17	62408	10	S	COG0011
GC_00001206	0.19047619047619074	Sulfurovum_20	7215	10	S	COG0011
GC_00001206	0.09465579710144942	Sulfurovum_21	40286	10	S	COG0011
GC_00001206		Sulfurovum_22	35165	10	S	COG0011
GC_00001207	0.19501466275660043	Sulfurovum_02	8059	9	L	COG1194
GC_00001207	0.2579520697167785	Sulfurovum_03	21822	9	L	COG1194
GC_00001207		Sulfurovum_08	17079	9	L	COG1194
GC_00001207	0.2276332487309665	Sulfurovum_15	3414	9	L	COG1194
GC_00001207		Sulfurovum_17	8302	9	L	COG1194
GC_00001207		Sulfurovum_17	120787	9	L	COG1194
GC_00001207	0.31595135908440936	Sulfurovum_18	74516	9	L	COG1194
GC_00001207	0.3468740996830913	Sulfurovum_19	25235	9	L	COG1194
GC_00001207	0.3378378378378411	Sulfurovum_21	13451	9	L	COG1194
GC_00001207	0.07798928109406839	Sulfurovum_22	17432	9	L	COG1194
GC_00001208		Sulfurovum_02	42854	10	O	COG0396
GC_00001208	0.0	Sulfurovum_03	21461	10	O	COG0396
GC_00001208		Sulfurovum_08	3383	10	O	COG0396
GC_00001208	0.0	Sulfurovum_12	55971	10	O	COG0396
GC_00001208	0.19342762063227958	Sulfurovum_14	49241	10	O	COG0396
GC_00001208	0.02421196893558705	Sulfurovum_15	9384	10	O	COG0396
GC_00001208	0.06764705882352952	Sulfurovum_17	32519	10	O	COG0396
GC_00001208	0.17940074906367065	Sulfurovum_18	32433	10	O	COG0396
GC_00001208		Sulfurovum_21	10930	10	O	COG0396
GC_00001208		Sulfurovum_22	19330	10	O	COG0396
GC_00001209		Sulfurovum_02	12285	10	J	COG0566
GC_00001209	0.24163445610160275	Sulfurovum_03	42396	10	J	COG0566
GC_00001209		Sulfurovum_08	13922	10	J	COG0566
GC_00001209	0.07765488436847419	Sulfurovum_12	68322	10	J	COG0566
GC_00001209		Sulfurovum_14	36911	10	J	COG0566
GC_00001209		Sulfurovum_15	37185	10	J	COG0566
GC_00001209	0.27955271565495327	Sulfurovum_17	41388	10	J	COG0566
GC_00001209	0.0696653867251785	Sulfurovum_18	66175	10	J	COG0566
GC_00001209	0.14038461538461589	Sulfurovum_21	26378	10	J	COG0566
GC_00001209	0.17835780315388833	Sulfurovum_22	5776	10	J	COG0566
GC_00001210		Sulfurovum_02	6746	10		
GC_00001210		Sulfurovum_03	7727	10		
GC_00001210		Sulfurovum_05	3789	10		
GC_00001210		Sulfurovum_08	7139	10		
GC_00001210	0.05907292255511567	Sulfurovum_12	58592	10		
GC_00001210		Sulfurovum_15	3419	10		
GC_00001210		Sulfurovum_17	14180	10		
GC_00001210		Sulfurovum_18	47906	10		
GC_00001210	0.30616966580976684	Sulfurovum_21	33672	10		
GC_00001210		Sulfurovum_22	25339	10		
GC_00001211		Sulfurovum_01	27307	10	S	COG4246
GC_00001211	0.14866696791685657	Sulfurovum_02	41232	10	S	COG4246
GC_00001211	0.12672833979906623	Sulfurovum_03	80816	10	S	COG4246
GC_00001211		Sulfurovum_08	4161	10	S	COG4246
GC_00001211	0.14740484429065842	Sulfurovum_14	84357	10	S	COG4246
GC_00001211	0.0523513753327422	Sulfurovum_15	34350	10	S	COG4246
GC_00001211	0.2607758620689677	Sulfurovum_17	66666	10	S	COG4246
GC_00001211	0.12932924156071998	Sulfurovum_18	41996	10	S	COG4246
GC_00001211	0.16235190873190125	Sulfurovum_21	18993	10	S	COG4246
GC_00001211		Sulfurovum_22	27862	10	S	COG4246
GC_00001212		Sulfurovum_02	31976	9	P	COG4314
GC_00001212	0.018863026737042442	Sulfurovum_03	33890	9	P	COG4314
GC_00001212		Sulfurovum_08	25211	9	P	COG4314
GC_00001212	0.11274084360354077	Sulfurovum_12	40899	9	P	COG4314
GC_00001212		Sulfurovum_13	11306	9	P	COG4314
GC_00001212		Sulfurovum_14	8032	9		
GC_00001212	0.16770303372903686	Sulfurovum_15	36997	9	P	COG4314
GC_00001212	0.15255972696245718	Sulfurovum_15	74444	9	P	COG4314
GC_00001212		Sulfurovum_17	5681	9	P	COG4314
GC_00001212	0.17207851770317378	Sulfurovum_19	17885	9	P	COG4314
GC_00001213		Sulfurovum_02	38874	9	R	COG2374
GC_00001213	0.15181735159817228	Sulfurovum_03	35627	9	R	COG2374
GC_00001213		Sulfurovum_08	11421	9	R	COG2374
GC_00001213	0.09448579161028409	Sulfurovum_14	10021	9	R	COG2374
GC_00001213	0.0687808896210869	Sulfurovum_15	13611	9	R	COG2374
GC_00001213	0.09074621517513154	Sulfurovum_17	5382	9	R	COG2374
GC_00001213		Sulfurovum_18	66234	9	R	COG2374
GC_00001213		Sulfurovum_18	106251	9	R	COG2374
GC_00001213	0.26678719008264257	Sulfurovum_21	27065	9	R	COG2374
