unique_id	bin_type	num_genomes	SNV	SAAV	majority_allele_freq_SNV	majority_allele_freq_SAAV
20366	Scattered	8	11	2	0.626763795574	0.755
20367	Scattered	8	0	0	nan	nan
20368	Scattered	8	0	0	nan	nan
20369	Scattered	8	0	0	nan	nan
20370	Scattered	8	7	2	0.626740169752	0.544117647059
20371	Scattered	8	16	7	0.842027592792	0.755463853564
20372	Scattered	8	16	3	0.756855648937	0.786016021497
20373	Scattered	10	0	0	nan	nan
20374	Scattered	10	0	0	nan	nan
20375	Scattered	10	0	0	nan	nan
20376	Scattered	10	0	0	nan	nan
20377	Scattered	10	0	0	nan	nan
20378	Scattered	10	6	3	0.613924963925	0.60101010101
20379	Scattered	10	36	7	0.686522900265	0.645492288032
20380	Scattered	10	77	19	0.790334971139	0.639196199481
20381	Scattered	10	13	3	0.638990584579	0.576515151515
20382	Scattered	10	68	17	0.782402865805	0.689337876439
20383	Scattered	10	81	22	0.761288707574	0.72164307175
20384	Scattered	10	50	10	0.847419646669	0.659822111365
20385	Scattered	12	11	2	0.605660554616	0.612980769231
20386	Scattered	12	8	5	0.717068829508	0.562690570299
20387	Scattered	12	0	0	nan	nan
20388	Scattered	12	0	0	nan	nan
20389	Scattered	12	18	6	0.76701951159	0.700942523067
20390	Scattered	12	0	0	nan	nan
20391	Scattered	12	14	2	0.729877475448	0.68265993266
20392	Scattered	12	14	1	0.810384600996	0.8
20393	Scattered	12	4	1	0.694711538462	0.653846153846
20394	Scattered	12	31	7	0.735851457785	0.746279655143
20395	Scattered	12	28	4	0.802558717679	0.807350753251
20396	Scattered	12	10	4	0.851525909673	0.836683356766
20397	Scattered	10	0	0	nan	nan
20398	Scattered	10	0	0	nan	nan
20399	Scattered	10	0	0	nan	nan
20400	Scattered	10	0	0	nan	nan
20401	Scattered	10	5	3	0.857219251337	0.867647058824
20402	Scattered	10	2	1	0.64	0.52
20403	Scattered	10	5	2	0.777055501249	0.78835978836
20404	Scattered	10	0	0	nan	nan
20405	Scattered	10	24	9	0.812361076839	0.794229300086
20406	Scattered	10	36	13	0.843903732447	0.742405747206
20407	Scattered	10	28	12	0.803690985627	0.751044039577
20408	Scattered	10	7	5	0.895778474586	0.715163429064
20409	Scattered	8	0	0	nan	nan
20410	Scattered	8	0	0	nan	nan
20411	Scattered	8	0	0	nan	nan
20412	Scattered	8	12	5	0.672761765525	0.6
20413	Scattered	8	0	0	nan	nan
20414	Scattered	8	1	0	0.777777777778	nan
20415	Scattered	8	1	1	0.538461538462	0.52
20416	Scattered	8	41	23	0.784992078652	0.723131674061
20417	Scattered	8	45	24	0.822265773639	0.836083196374
20418	Scattered	8	38	14	0.825362910978	0.667093678995
20419	Scattered	8	44	23	0.754749665068	0.692980719588
20420	Scattered	8	21	8	0.798601409304	0.705329982456
20421	Scattered	12	1	1	0.692307692308	0.307692307692
20422	Scattered	12	1	0	0.636363636364	nan
20423	Scattered	12	0	0	nan	nan
20424	Scattered	12	3	1	0.535256410256	0.461538461538
20425	Scattered	12	1	0	0.714285714286	nan
20426	Scattered	12	4	2	0.880012785501	0.871456822676
20427	Scattered	12	2	0	0.811829751116	nan
20428	Scattered	12	3	0	0.63520296129	nan
20429	Scattered	12	0	0	nan	nan
20430	Scattered	12	11	3	0.841782031725	0.854696514335
20431	Scattered	12	11	2	0.820740600401	0.89075167257
20432	Scattered	12	2	2	0.885717537271	0.890287105634
20433	Scattered	12	2	2	0.541666666667	0.541666666667
20434	Scattered	12	0	0	nan	nan
20435	Scattered	12	0	0	nan	nan
20436	Scattered	12	0	0	nan	nan
20437	Scattered	12	0	0	nan	nan
20438	Scattered	12	0	0	nan	nan
20439	Scattered	12	2	1	0.689903846154	0.692307692308
20440	Scattered	12	15	4	0.762836690974	0.59565537055
20441	Scattered	12	0	0	nan	nan
20442	Scattered	12	23	11	0.787637626415	0.787011111336
20443	Scattered	12	20	11	0.82258673391	0.847285292096
20444	Scattered	12	5	2	0.836704690678	0.875586186106
20445	Scattered	9	10	4	0.634908424908	0.720634920635
20446	Scattered	9	0	0	nan	nan
20447	Scattered	9	8	3	0.60321969697	0.60101010101
20448	Scattered	9	0	0	nan	nan
20449	Scattered	9	0	0	nan	nan
20450	Scattered	9	10	1	0.699819662793	0.75
20451	Scattered	9	9	6	0.713804684285	0.713415317434
20452	Scattered	9	0	0	nan	nan
20453	Scattered	9	0	0	nan	nan
20454	Scattered	9	0	0	nan	nan
20455	Scattered	9	20	6	0.799771469925	0.671772271773
20456	Scattered	9	13	4	0.747426816211	0.765051977879
20457	Scattered	11	0	0	nan	nan
20458	Scattered	11	9	2	0.575132275132	0.697368421053
20459	Scattered	11	25	3	0.71271623115	0.729437229437
20460	Scattered	11	0	0	nan	nan
20461	Scattered	11	0	0	nan	nan
20462	Scattered	11	0	0	nan	nan
20463	Scattered	11	1	1	0.714285714286	0.769230769231
20464	Scattered	11	11	3	0.855750822165	0.869012622449
20465	Scattered	11	0	0	nan	nan
20466	Scattered	11	2	1	0.885027313318	0.865718799368
20467	Scattered	11	0	0	nan	nan
20468	Scattered	11	0	0	nan	nan
20469	Scattered	11	1	1	0.761904761905	0.761904761905
20470	Scattered	11	0	0	nan	nan
20471	Scattered	11	8	2	0.652388525647	0.840350877193
20472	Scattered	11	0	0	nan	nan
20473	Scattered	11	2	1	0.569230769231	0.555555555556
20474	Scattered	11	3	0	0.593849206349	nan
20475	Scattered	11	4	2	0.585372960373	0.602564102564
20476	Scattered	11	0	0	nan	nan
20477	Scattered	11	8	4	0.606466450216	0.643939393939
20478	Scattered	11	0	0	nan	nan
20479	Scattered	11	3	0	0.699090909091	nan
20480	Scattered	11	32	19	0.8255308419	0.817637885913
20481	Scattered	12	0	0	nan	nan
20482	Scattered	12	2	1	0.564705882353	0.625
20483	Scattered	12	0	0	nan	nan
20484	Scattered	12	0	0	nan	nan
20485	Scattered	12	0	0	nan	nan
20486	Scattered	12	1	0	0.615384615385	nan
20487	Scattered	12	0	0	nan	nan
20488	Scattered	12	7	2	0.813617735986	0.868055555556
20489	Scattered	12	0	0	nan	nan
20490	Scattered	12	14	2	0.808383868982	0.782890184837
20491	Scattered	12	14	2	0.75664803933	0.833116883117
20492	Scattered	12	0	0	nan	nan
20493	Scattered	11	3	0	0.626262626263	nan
20494	Scattered	11	4	3	0.638541666667	0.694444444444
20495	Scattered	11	11	1	0.611711268529	0.6
20496	Scattered	11	1	1	0.5	0.533333333333
20497	Scattered	11	0	0	nan	nan
20498	Scattered	11	1	1	0.777777777778	0.777777777778
20499	Scattered	11	4	3	0.897790652008	0.91022994148
20500	Scattered	11	3	1	0.813344361731	0.741935483871
20501	Scattered	11	4	2	0.716214177979	0.719607843137
20502	Scattered	11	19	7	0.796313502124	0.767669194462
20503	Scattered	11	20	9	0.829782284073	0.862973798037
20504	Scattered	11	7	4	0.652498817932	0.676471135961
20505	Scattered	12	1	1	0.538461538462	0.461538461538
20506	Scattered	12	0	0	nan	nan
20507	Scattered	12	0	0	nan	nan
20508	Scattered	12	0	0	nan	nan
20509	Scattered	12	3	1	0.621031746032	0.619047619048
20510	Scattered	12	0	0	nan	nan
20511	Scattered	12	6	3	0.766254741654	0.775308065305
20512	Scattered	12	9	2	0.83569589782	0.835483870968
20513	Scattered	12	3	1	0.719389778795	0.789473684211
20514	Scattered	12	4	1	0.764706373895	0.77
20515	Scattered	12	7	3	0.79963544696	0.465798854605
20516	Scattered	12	9	3	0.929434645563	0.928694503568
20517	Scattered	12	0	0	nan	nan
20518	Scattered	12	4	1	0.689422084623	0.8
20519	Scattered	12	16	5	0.616686543537	0.678571428571
20520	Scattered	12	0	0	nan	nan
20521	Scattered	12	3	2	0.641636141636	0.641025641026
20522	Scattered	12	18	6	0.771185442603	0.579100064977
20523	Scattered	12	4	2	0.784157517844	0.759712363864
20524	Scattered	12	4	2	0.568933823529	0.5
20525	Scattered	12	22	13	0.848983298534	0.770476554027
20526	Scattered	12	4	2	0.760711597671	0.708641683106
20527	Scattered	12	50	23	0.824297511445	0.693804258941
20528	Scattered	12	31	18	0.832774456464	0.798852816171
20529	Scattered	11	0	0	nan	nan
20530	Scattered	11	3	1	0.662337662338	0.636363636364
20531	Scattered	11	0	0	nan	nan
20532	Scattered	11	0	0	nan	nan
20533	Scattered	11	0	0	nan	nan
20534	Scattered	11	13	2	0.903677605765	0.896248438219
20535	Scattered	11	4	2	0.737375993437	0.473474801061
20536	Scattered	11	7	2	0.601731601732	0.604978354978
20537	Scattered	11	5	2	0.740552841037	0.622854944209
20538	Scattered	11	19	5	0.8124022867	0.853502438033
20539	Scattered	11	8	1	0.865622243242	0.173076923077
20540	Scattered	11	5	1	0.776956113789	0.736263736264
20541	Scattered	11	2	1	0.666666666667	0.666666666667
20542	Scattered	11	0	0	nan	nan
20543	Scattered	11	0	0	nan	nan
20544	Scattered	11	0	0	nan	nan
20545	Scattered	11	9	3	0.63886179824	0.621600050156
20546	Scattered	11	0	0	nan	nan
20547	Scattered	11	1	1	0.714285714286	0.714285714286
20548	Scattered	11	11	5	0.804741651332	0.902981380471
20549	Scattered	11	6	3	0.891371521097	0.874290218782
20550	Scattered	11	0	0	nan	nan
20551	Scattered	11	0	0	nan	nan
20552	Scattered	11	8	4	0.706187133565	0.68295028057
20553	Scattered	11	0	0	nan	nan
20554	Scattered	11	0	0	nan	nan
20555	Scattered	11	14	2	0.613692974712	0.533936651584
20556	Scattered	11	10	3	0.591679954033	0.669281045752
20557	Scattered	11	23	9	0.676110200557	0.718836356091
20558	Scattered	11	11	9	0.810826085426	0.628755884775
20559	Scattered	11	23	8	0.713725612262	0.712014050505
20560	Scattered	11	9	2	0.691100566101	0.658653846154
20561	Scattered	11	16	5	0.784071917262	0.825475872543
20562	Scattered	11	34	10	0.777213053429	0.814096064711
20563	Scattered	11	0	0	nan	nan
20564	Scattered	11	0	0	nan	nan
20565	Scattered	12	5	0	0.604285714286	nan
20566	Scattered	12	4	1	0.673692810458	0.666666666667
20567	Scattered	12	1	1	0.6	0.6
20568	Scattered	12	0	0	nan	nan
20569	Scattered	12	11	2	0.642204158484	0.581730769231
20570	Scattered	12	3	0	0.6037315511	nan
20571	Scattered	12	0	0	nan	nan
20572	Scattered	12	9	3	0.836635290995	0.829046770223
20573	Scattered	12	7	3	0.595754943657	0.700248447205
20574	Scattered	12	8	2	0.805952841963	0.881127236696
20575	Scattered	12	19	5	0.840365562289	0.601601905804
20576	Scattered	12	4	0	0.850350891907	nan
20577	Scattered	12	1	0	0.666666666667	nan
20578	Scattered	12	0	0	nan	nan
20579	Scattered	12	0	0	nan	nan
20580	Scattered	12	0	0	nan	nan
20581	Scattered	12	0	0	nan	nan
20582	Scattered	12	0	0	nan	nan
20583	Scattered	12	0	0	nan	nan
20584	Scattered	12	0	0	nan	nan
20585	Scattered	12	0	0	nan	nan
20586	Scattered	12	0	0	nan	nan
20587	Scattered	12	4	1	0.720492651222	0.593406593407
20588	Scattered	12	0	0	nan	nan
20589	Scattered	10	0	0	nan	nan
20590	Scattered	10	18	8	0.727932639252	0.706243549085
20591	Scattered	10	0	0	nan	nan
20592	Scattered	10	0	0	nan	nan
20593	Scattered	10	3	1	0.785942138401	0.91772428884
20594	Scattered	10	4	1	0.549561403509	0.5
20595	Scattered	10	25	13	0.809610052481	0.755854590118
20596	Scattered	10	2	0	0.752981026385	nan
20597	Scattered	10	0	0	nan	nan
20598	Scattered	10	0	0	nan	nan
20599	Scattered	10	0	0	nan	nan
20600	Scattered	11	0	0	nan	nan
20601	Scattered	11	10	5	0.684858346163	0.778214860824
20602	Scattered	11	0	0	nan	nan
20603	Scattered	11	16	7	0.879188806951	0.805517419422
20604	Scattered	11	2	1	0.786299301632	0.874625748503
20605	Scattered	11	4	2	0.646264097744	0.566964285714
20606	Scattered	11	14	4	0.790362545905	0.611061840487
20607	Scattered	11	2	1	0.62876453842	0.70790103751
20608	Scattered	11	46	14	0.815106265137	0.672315381812
20609	Scattered	11	21	7	0.77378333616	0.765795186542
20610	Scattered	11	27	5	0.741969094159	0.669775934216
20611	Scattered	9	7	1	0.66582853237	0.75
20612	Scattered	9	12	3	0.645961773864	0.430242272348
20613	Scattered	9	6	0	0.605073358015	nan
20614	Scattered	9	0	0	nan	nan
20615	Scattered	9	15	4	0.638404497156	0.616304347826
20616	Scattered	9	2	1	0.894664031621	0.939759036145
20617	Scattered	9	1	1	0.785577291906	0.785411038209
20618	Scattered	9	4	2	0.670540935673	0.667105263158
20619	Scattered	9	1	1	0.784296807593	0.782871972318
20620	Scattered	9	36	8	0.781408977221	0.689351680663
20621	Scattered	9	24	8	0.792844264834	0.777535523435
20622	Scattered	11	0	0	nan	nan
20623	Scattered	11	0	0	nan	nan
20624	Scattered	11	0	0	nan	nan
20625	Scattered	11	0	0	nan	nan
20626	Scattered	11	8	5	0.822219290631	0.724346254818
20627	Scattered	11	1	1	0.851851851852	0.846153846154
20628	Scattered	11	0	0	nan	nan
20629	Scattered	11	1	1	0.857142857143	0.851851851852
20630	Scattered	11	0	0	nan	nan
20631	Scattered	11	9	4	0.86151409605	0.887237656702
20632	Scattered	11	2	1	0.946047860769	0.93567251462
20633	Scattered	11	0	0	nan	nan
20634	Scattered	11	0	0	nan	nan
20635	Scattered	11	0	0	nan	nan
20636	Scattered	11	11	7	0.91277324178	0.790475521088
20637	Scattered	11	12	3	0.859784245936	0.803807877645
20638	Scattered	11	2	1	0.545409899953	0.583072100313
20639	Scattered	11	3	0	0.822730204806	nan
20640	Scattered	11	2	1	0.730601503759	0.819956616052
20641	Scattered	11	0	0	nan	nan
20642	Scattered	11	3	1	0.93070029187	0.0903614457831
20643	Scattered	11	8	3	0.753843986914	0.505834789309
20644	Scattered	7	0	0	nan	nan
20645	Scattered	7	0	0	nan	nan
20646	Scattered	7	0	0	nan	nan
20647	Scattered	7	0	0	nan	nan
20648	Scattered	7	1	1	0.6	0.6
20649	Scattered	7	5	2	0.665934065934	0.666666666667
20650	Scattered	7	1	0	0.588235294118	nan
20651	Scattered	7	1	0	0.571428571429	nan
20652	Scattered	7	0	0	nan	nan
20653	Scattered	7	0	0	nan	nan
20654	Scattered	7	62	31	0.807479345163	0.7021911342
20655	Scattered	11	9	4	0.565209273298	0.549168417367
20656	Scattered	11	7	2	0.605805305805	0.599358974359
20657	Scattered	11	32	10	0.701637692352	0.607784242151
20658	Scattered	11	13	4	0.681575262344	0.750473137973
20659	Scattered	11	9	5	0.670195082695	0.596677489177
20660	Scattered	11	21	11	0.65763041568	0.706466048571
20661	Scattered	11	0	0	nan	nan
20662	Scattered	11	20	6	0.762521802089	0.796068660022
20663	Scattered	11	2	1	0.93049374263	0.947948831054
20664	Scattered	11	14	2	0.621604959069	0.710227272727
20665	Scattered	11	2	1	0.925874890934	0.913654618474
20666	Scattered	11	4	1	0.594074328449	0.555555555556
20667	Scattered	11	0	0	nan	nan
20668	Scattered	11	1	1	0.809523809524	0.190476190476
20669	Scattered	11	0	0	nan	nan
20670	Scattered	11	4	1	0.6375	0.526315789474
20671	Scattered	11	7	5	0.919198704173	0.919391055048
20672	Scattered	11	2	2	0.506097560976	0.5125
20673	Scattered	11	10	7	0.649435895669	0.664853382825
20674	Scattered	11	11	7	0.845790663826	0.822506345958
20675	Scattered	11	15	7	0.819144962508	0.713640013641
20676	Scattered	11	6	2	0.806330001643	0.768931468371
20677	Scattered	11	0	0	nan	nan
20678	Scattered	11	4	3	0.663888888889	0.607407407407
20679	Scattered	11	0	0	nan	nan
20680	Scattered	11	16	8	0.721804233044	0.636792084837
20681	Scattered	11	6	2	0.676981351981	0.619230769231
20682	Scattered	11	9	2	0.67575607991	0.700320512821
20683	Scattered	11	10	4	0.577307692308	0.518560606061
20684	Scattered	11	26	14	0.820318362958	0.7200747701
20685	Scattered	11	13	4	0.821119998769	0.687971823498
20686	Scattered	11	12	4	0.650869955563	0.472857142857
20687	Scattered	11	16	5	0.699550122051	0.67965222398
20688	Scattered	11	6	2	0.598137973138	0.554945054945
20689	Scattered	11	0	0	nan	nan
20690	Scattered	11	0	0	nan	nan
20691	Scattered	11	2	2	0.536904761905	0.539682539683
20692	Scattered	11	0	0	nan	nan
20693	Scattered	11	4	1	0.653956930167	0.678571428571
20694	Scattered	11	6	3	0.877373557565	0.884309490232
20695	Scattered	11	6	2	0.837412029159	0.85
20696	Scattered	11	7	3	0.67910375711	0.615656544776
20697	Scattered	11	5	5	0.878300108073	0.871004764134
20698	Scattered	11	10	2	0.744576997564	0.719090909091
20699	Scattered	11	1	0	0.583333333333	nan
20700	Scattered	11	0	0	nan	nan
20701	Scattered	11	0	0	nan	nan
20702	Scattered	11	5	3	0.839774257226	0.591601272693
20703	Scattered	11	1	0	0.502612330199	nan
20704	Scattered	11	0	0	nan	nan
20705	Scattered	11	1	0	0.933884297521	nan
20706	Scattered	11	1	0	0.633466135458	nan
20707	Scattered	11	5	2	0.860926229508	0.836711711712
20708	Scattered	11	6	2	0.807202710026	0.896973803071
20709	Scattered	11	4	3	0.832244180701	0.660300737241
20710	Scattered	11	0	0	nan	nan
20711	Scattered	11	2	1	0.619047619048	0.571428571429
20712	Scattered	11	0	0	nan	nan
20713	Scattered	11	0	0	nan	nan
20714	Scattered	11	2	1	0.708333333333	0.8
20715	Scattered	11	6	1	0.625040849673	0.75
20716	Scattered	11	0	0	nan	nan
20717	Scattered	11	2	2	0.843126949991	0.841708768492
20718	Scattered	11	2	2	0.877695043759	0.877437982924
20719	Scattered	11	31	12	0.824303706349	0.854195122438
20720	Scattered	11	1	0	0.905797101449	nan
20721	Scattered	10	17	1	0.689921969474	0.923076923077
20722	Scattered	10	19	3	0.649025845156	0.644444444444
20723	Scattered	10	0	0	nan	nan
20724	Scattered	10	0	0	nan	nan
20725	Scattered	10	0	0	nan	nan
20726	Scattered	10	16	5	0.796322498933	0.670094901262
20727	Scattered	10	4	2	0.62259525471	0.659756651919
20728	Scattered	10	8	1	0.655806562504	0.666666666667
20729	Scattered	10	11	3	0.774240223282	0.79431650391
20730	Scattered	10	4	2	0.728995069788	0.746911157295
20731	Scattered	10	19	3	0.846746543254	0.877014266743
20732	Scattered	11	0	0	nan	nan
20733	Scattered	11	5	1	0.655414438503	0.705882352941
20734	Scattered	11	0	0	nan	nan
20735	Scattered	11	0	0	nan	nan
20736	Scattered	11	7	1	0.712828224407	0.769230769231
20737	Scattered	11	2	1	0.699044803421	0.790405216581
20738	Scattered	11	5	0	0.623333333333	nan
20739	Scattered	11	6	3	0.897614738275	0.855668533255
20740	Scattered	11	2	1	0.714278153269	0.881742738589
20741	Scattered	11	13	6	0.836935330769	0.839813835863
20742	Scattered	11	13	6	0.72271512888	0.547529781181
20743	Scattered	11	0	0	nan	nan
20744	Scattered	11	3	0	0.612280701754	nan
20745	Scattered	11	3	2	0.599308099308	0.613247863248
20746	Scattered	11	0	0	nan	nan
20747	Scattered	11	0	0	nan	nan
20748	Scattered	11	0	0	nan	nan
20749	Scattered	11	7	4	0.670461939717	0.664920948617
20750	Scattered	11	2	0	0.602941176471	nan
20751	Scattered	11	11	4	0.806517216824	0.775568907863
20752	Scattered	11	1	1	0.753983676642	0.246256895193
20753	Scattered	11	1	1	0.837551020408	0.158978583196
20754	Scattered	11	0	0	nan	nan
20755	Scattered	11	4	0	0.599561403509	nan
20756	Scattered	11	12	1	0.667044413919	0.8
20757	Scattered	11	2	0	0.618181818182	nan
20758	Scattered	11	2	2	0.692307692308	0.692307692308
20759	Scattered	11	5	0	0.690967804126	nan
20760	Scattered	11	19	1	0.685728594542	0.777777777778
20761	Scattered	11	10	2	0.689297597827	0.754545454545
20762	Scattered	11	0	0	nan	nan
20763	Scattered	11	10	3	0.750416005563	0.800263504611
20764	Scattered	11	9	2	0.66563941373	0.535714285714
20765	Scattered	11	0	0	nan	nan
20766	Scattered	11	5	2	0.718095238095	0.466666666667
20767	Scattered	11	4	1	0.593531468531	0.454545454545
20768	Scattered	11	0	0	nan	nan
20769	Scattered	11	0	0	nan	nan
20770	Scattered	11	2	2	0.622727272727	0.622727272727
20771	Scattered	11	0	0	nan	nan
20772	Scattered	11	5	1	0.879288969321	0.904211703317
20773	Scattered	11	2	1	0.735	0.72
20774	Scattered	11	2	0	0.849910415115	nan
20775	Scattered	11	33	9	0.834027794119	0.857509292203
20776	Scattered	10	1	0	0.647058823529	nan
20777	Scattered	10	0	0	nan	nan
20778	Scattered	10	3	1	0.612121212121	0.4
20779	Scattered	10	1	0	0.6875	nan
20780	Scattered	10	5	3	0.699523809524	0.692857142857
20781	Scattered	10	1	0	0.666666666667	nan
20782	Scattered	10	2	1	0.667624777184	0.606425702811
20783	Scattered	10	0	0	nan	nan
20784	Scattered	10	0	0	nan	nan
20785	Scattered	10	0	0	nan	nan
20786	Scattered	10	0	0	nan	nan
20787	Scattered	9	1	0	0.583333333333	nan
20788	Scattered	9	1	0	0.6875	nan
20789	Scattered	9	0	0	nan	nan
20790	Scattered	9	0	0	nan	nan
20791	Scattered	9	9	1	0.674553318103	0.555555555556
20792	Scattered	9	4	0	0.63089514652	nan
20793	Scattered	9	2	1	0.720833333333	0.708333333333
20794	Scattered	9	0	0	nan	nan
20795	Scattered	9	7	3	0.812531140298	0.774290768002
20796	Scattered	9	0	0	nan	nan
20797	Scattered	9	22	9	0.803824067803	0.686768102681
20798	Scattered	10	4	2	0.677655677656	0.807692307692
20799	Scattered	10	3	2	0.573989321129	0.597826086957
20800	Scattered	10	0	0	nan	nan
20801	Scattered	10	7	2	0.651410739121	0.646153846154
20802	Scattered	10	0	0	nan	nan
20803	Scattered	10	10	5	0.839608596493	0.822663731306
20804	Scattered	10	6	1	0.898600315673	0.885714285714
20805	Scattered	10	2	0	0.757352941176	nan
20806	Scattered	10	5	0	0.90478435319	nan
20807	Scattered	10	4	1	0.8252813722	0.876712328767
20808	Scattered	10	6	2	0.755223100705	0.805690208069
20809	Scattered	11	0	0	nan	nan
20810	Scattered	11	0	0	nan	nan
20811	Scattered	11	0	0	nan	nan
20812	Scattered	11	0	0	nan	nan
20813	Scattered	11	1	0	0.705882352941	nan
20814	Scattered	11	0	0	nan	nan
20815	Scattered	11	4	0	0.765756302521	nan
20816	Scattered	11	4	3	0.857750965341	0.831690534475
20817	Scattered	11	6	2	0.847798742138	0.747317795043
20818	Scattered	11	5	1	0.847455992228	0.103825136612
20819	Scattered	11	7	2	0.796461153005	0.742204683659
20820	Scattered	11	0	0	nan	nan
20821	Scattered	11	0	0	nan	nan
20822	Scattered	11	0	0	nan	nan
20823	Scattered	11	0	0	nan	nan
20824	Scattered	11	0	0	nan	nan
20825	Scattered	11	0	0	nan	nan
20826	Scattered	11	0	0	nan	nan
20827	Scattered	11	0	0	nan	nan
20828	Scattered	11	4	3	0.912365667047	0.667884939341
20829	Scattered	11	0	0	nan	nan
20830	Scattered	11	14	5	0.843353463767	0.873000149365
20831	Scattered	7	0	0	nan	nan
20832	Scattered	7	0	0	nan	nan
20833	Scattered	7	7	3	0.578138528139	0.606060606061
20834	Scattered	7	0	0	nan	nan
20835	Scattered	7	0	0	nan	nan
20836	Scattered	7	4	2	0.632147366522	0.686011904762
20837	Scattered	7	0	0	nan	nan
20838	Scattered	7	0	0	nan	nan
20839	Scattered	7	0	0	nan	nan
20840	Scattered	7	0	0	nan	nan
20841	Scattered	7	0	0	nan	nan
20842	Scattered	11	0	0	nan	nan
20843	Scattered	11	1	0	0.6	nan
20844	Scattered	11	0	0	nan	nan
20845	Scattered	11	0	0	nan	nan
20846	Scattered	11	4	2	0.605419799499	0.388157894737
20847	Scattered	11	0	0	nan	nan
20848	Scattered	11	8	3	0.854839882929	0.839825581395
20849	Scattered	11	11	5	0.689942922151	0.674102564103
20850	Scattered	11	10	4	0.740235171213	0.622056361719
20851	Scattered	11	10	4	0.875913405599	0.920119494125
20852	Scattered	11	11	1	0.779831270933	0.693121693122
20853	Scattered	11	6	1	0.548271173271	0.545454545455
20854	Scattered	11	2	2	0.677083333333	0.677083333333
20855	Scattered	11	26	9	0.773124042561	0.701821481065
20856	Scattered	11	1	1	0.666666666667	0.666666666667
20857	Scattered	11	11	1	0.660629072655	0.555555555556
20858	Scattered	11	10	4	0.824301626607	0.639399884801
20859	Scattered	11	0	0	nan	nan
20860	Scattered	11	7	4	0.89283131427	0.924258195929
20861	Scattered	11	29	13	0.841910837284	0.753843118279
20862	Scattered	11	17	8	0.7979032273	0.712663534019
20863	Scattered	11	18	7	0.746481779127	0.705183817117
20864	Scattered	11	0	0	nan	nan
20865	Scattered	11	5	2	0.645128205128	0.623481781377
20866	Scattered	11	0	0	nan	nan
20867	Scattered	11	6	4	0.776097818802	0.778964474416
20868	Scattered	11	0	0	nan	nan
20869	Scattered	11	1	0	0.851851851852	nan
20870	Scattered	11	2	1	0.808725575898	0.811188811189
20871	Scattered	11	3	0	0.841854967288	nan
20872	Scattered	11	0	0	nan	nan
20873	Scattered	11	3	1	0.731888913707	0.846846846847
20874	Scattered	11	2	1	0.871779177918	0.792727272727
20875	Scattered	10	1	1	0.533333333333	0.533333333333
20876	Scattered	10	0	0	nan	nan
20877	Scattered	10	6	1	0.699801401847	0.566666666667
20878	Scattered	10	5	4	0.619974866008	0.626644736842
20879	Scattered	10	0	0	nan	nan
20880	Scattered	10	0	0	nan	nan
20881	Scattered	10	1	0	0.666666666667	nan
20882	Scattered	10	3	1	0.860338050704	0.833333333333
20883	Scattered	10	0	0	nan	nan
20884	Scattered	10	7	5	0.840640860373	0.540593195343
20885	Scattered	10	2	2	0.691430894309	0.487044249702
20886	Scattered	10	0	0	nan	nan
20887	Scattered	10	9	3	0.64907219973	0.461111111111
20888	Scattered	10	0	0	nan	nan
20889	Scattered	10	0	0	nan	nan
20890	Scattered	10	0	0	nan	nan
20891	Scattered	10	0	0	nan	nan
20892	Scattered	10	0	0	nan	nan
20893	Scattered	10	1	1	0.870967741935	0.870967741935
20894	Scattered	10	1	0	0.9	nan
20895	Scattered	10	13	3	0.773169866868	0.851896779526
20896	Scattered	10	9	6	0.723803386557	0.722355396362
20897	Scattered	10	0	0	nan	nan
20898	Scattered	10	2	1	0.606060606061	0.545454545455
20899	Scattered	10	5	2	0.636699214099	0.618421052632
20900	Scattered	10	0	0	nan	nan
20901	Scattered	10	10	5	0.78380203716	0.846206952905
20902	Scattered	10	9	5	0.667633292633	0.66130952381
20903	Scattered	10	6	3	0.667483660131	0.680555555556
20904	Scattered	10	0	0	nan	nan
20905	Scattered	10	0	0	nan	nan
20906	Scattered	10	2	1	0.762200165426	0.806451612903
20907	Scattered	10	4	1	0.617101449275	0.5
20908	Scattered	11	0	0	nan	nan
20909	Scattered	11	2	1	0.664335664336	0.909090909091
20910	Scattered	11	0	0	nan	nan
20911	Scattered	11	6	0	0.634920634921	nan
20912	Scattered	11	5	2	0.592684766214	0.458333333333
20913	Scattered	11	0	0	nan	nan
20914	Scattered	11	8	0	0.644574924345	nan
20915	Scattered	11	9	4	0.628344575197	0.647008547009
20916	Scattered	11	6	2	0.567032967033	0.576923076923
20917	Scattered	11	0	0	nan	nan
20918	Scattered	11	2	0	0.75	nan
20919	Scattered	11	1	0	0.666666666667	nan
20920	Scattered	11	0	0	nan	nan
20921	Scattered	11	0	0	nan	nan
20922	Scattered	11	6	2	0.650046572574	0.625
20923	Scattered	11	2	2	0.641025641026	0.671328671329
20924	Scattered	11	0	0	nan	nan
20925	Scattered	11	38	11	0.754984878726	0.66339495219
20926	Scattered	11	7	3	0.733564000313	0.535057471264
20927	Scattered	11	0	0	nan	nan
20928	Scattered	11	35	11	0.742158001592	0.677230115017
20929	Scattered	11	0	0	nan	nan
20930	Scattered	10	13	2	0.626258933639	0.588516746411
20931	Scattered	10	0	0	nan	nan
20932	Scattered	10	5	1	0.650961538462	0.947368421053
20933	Scattered	10	9	4	0.915581183312	0.911454932136
