unique_id	pv_val	numb	SNV	expected

20704	4.03872408572e-21	11	62	168.367276381

20705	0.00622160173942	11	48	68.2332465501

20706	0.0578517030935	11	47	59.3610161937

20707	0.460123272356	11	231	233.193847086

38554	0.671537594937	1	249	242.714975832

7221	0.894096236443	18	143	129.218722643

7220	0.803024795661	18	77	70.3970235968

10349	0.960234692047	20	449	413.50483567

10348	6.16717751822e-06	20	87	135.186896449

7225	0.9999456762	18	226	173.285032329

7224	0.000203937737519	18	47	76.387758134

7227	0.495279179665	20	0	0.702633676078

7226	5.65814661828e-07	18	503	620.928957168

10343	0.823201096741	20	63	56.5523693154

10342	0.685015024896	20	126	121.32294997

10341	0.000998491575058	20	28	48.5227953481

10340	0.995303760515	20	13	6.18446037033

10347	0.793994197284	20	236	224.27115192

10346	0.999901769084	20	91	60.4900396155

10345	0.0364587881979	20	34	46.3151854431

10344	0.382532539965	20	395	401.640363069

6248	0.0201455136939	21	48	64.3994948745

6249	0.999999999866	21	273	182.045457774

6240	0.154251849983	21	146	159.345529185

6241	0.0702999280944	21	21	29.2592351768

6242	1.0	21	175	85.0173765752

6243	0.417774548868	21	21	22.6470354265

6244	0.277205057977	21	418	430.878699851

6245	0.308304445792	21	51	55.347853863

6246	0.469744615288	21	60	61.259912847

6247	0.134502051192	21	99	111.1098206

14992	0.503730018886	18	710	710.417480414

14993	0.730992259715	18	109	103.345284739

14990	0.993735341153	18	137	110.416323922

14991	0.999947130488	18	123	85.4186246045

14996	0.199570327204	18	111	120.812954984

14997	0.925293300378	18	626	591.269475868

14994	0.00111639415574	18	50	75.6375454036

14995	0.589042630179	18	164	161.795812124

14998	0.188313863812	18	1009	1038.02042351

14999	0.991377985851	18	184	154.171351204

829	0.999999986431	22	310	222.712003773

828	0.91902115573	22	65	54.9809467514

825	0.98185143527	22	326	290.277271529

824	0.999999800186	22	180	120.82286249

827	9.33231809997e-07	22	58	103.099874817

826	1.0	22	114	47.2311594171

821	0.965421913756	22	11	6.52104009725

820	0.865314618566	22	43	36.7736359372

823	1.09862099628e-09	22	2	26.5708992427

822	0.0209537916977	22	128	153.138244913

1713	0.961447902587	22	36	26.9855565161

1712	0.999415404594	22	149	113.391258644

1711	0.758455411723	22	50	45.8400958174

1710	0.608012388587	22	626	619.829338708

5256	3.14910630959e-08	21	247	342.821118065

1716	0.952930465062	22	310	282.091116811

1715	0.623578159423	22	44	42.5967909672

1714	0.998606752769	22	41	25.2335818571

1719	0.276524196951	22	0	1.28545695027

1718	0.897258944178	22	49	41.2751771735

31694	0.328905369201	2	20	22.7444155167

31695	0.101760404534	2	227	247.393536832

31696	0.0246197286199	2	53	69.3820925534

31697	0.000855034567758	2	236	288.245130394

7923	0.0151519590319	20	2	7.87573431025

31690	0.115765977322	2	72	83.3443760952

31691	0.0133155046654	2	85	107.848313772

14336	0.351273398461	18	9	10.9016991387

14337	0.00207388942485	18	10	22.9195920392

14334	0.000158536493528	18	47	77.0093494752

14335	0.993545564208	18	118	93.6087755062

14332	0.999858403982	17	97	66.0513343952

14333	0.955349798661	17	78	64.5484096038

14330	0.379402483189	17	110	113.927648195

11127	0.00584301690424	20	53	74.3057182816

11128	0.000127148359336	20	47	77.548358342

11129	0.0789718319868	20	291	316.448368217

31693	1.68897856216e-09	2	370	496.418268758

922	0.999746906671	22	153	114.49952243

14338	0.00681704533977	18	10	20.8440988154

14339	0.999812447141	18	84	56.0210076432

18149	0.559264409075	15	31	30.8363511179

923	1.92227625387e-06	22	13	38.4443829514

17979	0.963543076356	15	274	246.010247632

17978	0.960530026792	15	65	52.4454777207

18148	0.994265443573	15	26	15.6613094393

17975	0.115144069809	15	1	3.71159835844

17974	0.853019268483	15	43	37.0984611733

17977	0.337693990566	15	24	26.8037704476

17976	0.99855554791	15	265	220.02335506

17971	1.0	15	54	13.1636455825

17970	0.999999999977	15	51	17.5739844369

17973	0.998469209367	15	42	26.1395097711

17972	0.000483937437176	15	12	28.2581384827

8729	0.601579499709	19	710	703.826179059

8728	0.000827294343487	19	242	295.023514298

8721	0.983667359323	19	11	5.82001757875

8720	0.999999999806	19	72	31.5082979794

8723	0.633202825807	19	23	22.0520260439

8722	0.999874878411	19	30	14.6032451252

8725	0.78576810247	19	45	40.5262222172

8724	0.340362187378	19	12	14.1863942903

8727	0.327904997972	19	24	26.9452618125

8726	0.00119471976265	19	40	63.2083215533

7921	0.995988030024	20	34	21.318090279

34490	0.00494282744362	1	1	7.44317633537

18143	0.84192174202	13	59	52.2588164097

18142	0.999844053176	13	153	113.206359264

12473	0.998213243137	17	10	3.76212298152

12472	0.931550229819	17	9	5.7609452318

12471	0.999999734011	17	34	12.8758472475

12470	0.424445611656	17	35	36.8163607311

8189	1.0	20	106	26.6247214381

8188	0.0426202318687	20	74	90.5360273362

12475	0.999999999985	17	59	21.9018140381

12474	0.999996563303	17	11	2.19168326776

8185	0.58391542272	20	79	77.7909870535

8184	0.921495515717	20	125	110.466050528

12479	2.22943051014e-06	17	90	141.628752954

12478	0.471693008923	17	88	89.3370582816

8181	0.999999444426	20	74	40.0986238357

8180	0.431868736386	20	114	116.513957379

8183	0.999999986419	20	61	27.662511201

8182	0.779777741167	20	126	118.183610311

7764	0.999970696592	20	436	357.995852083

7765	0.00195696327171	20	25	43.1619733731

7766	0.857919498894	20	28	23.3139425912

7767	0.183794167902	20	100	109.976891033

7760	0.0017082612481	20	30	49.8367526719

7761	0.61967377362	20	96	93.7035325764

7762	0.831757392549	20	134	123.821262923

7763	0.999927892595	20	28	12.8344458956

7768	0.791698708322	20	137	128.356187387

7769	0.55463850527	20	27	26.9517159412

19256	1.0	13	37	5.27377394774

19257	0.00323519087394	13	11	23.5619282691

19254	1.95067837799e-05	13	94	140.501720858

16203	0.915491136584	16	780	742.867660023

19252	0.432201911248	10	44	45.8174556262

19253	0.170880718217	10	44	51.3215493135

19250	0.999964251008	10	246	189.444661444

19251	1.46640074874e-06	10	17	45.1510643147

16208	0.0292345229268	17	24	35.282827338

16209	0.424575034946	17	9	10.2705157511

19258	8.95724747928e-08	13	100	162.471199031

19259	0.999994502838	13	119	77.7965210016

2525	0.127566862776	21	65	75.3210549352

2524	0.999999999954	21	232	147.309735027

2527	0.00120204524271	21	188	233.475596684

2526	0.999997392006	21	209	150.4352291

2521	0.739799987171	21	154	146.812005716

2520	0.781965786128	21	26	22.8489990869

2523	0.999997932698	21	278	208.707982334

2522	0.058887478744	21	68	82.4511451874

2529	1.99435383152e-06	21	70	116.810726489

2528	1.0	21	129	50.8913980092

11465	0.000168869651038	19	20	41.4731709629

11464	0.117697290044	19	240	259.544741876

11467	0.999915657387	19	61	36.6536581989

11466	0.999994624971	19	61	33.2481504036

11461	0.133435941048	19	13	18.1845881327

11460	8.02925605657e-05	19	114	159.951117895

11463	0.790570087895	19	71	65.0419737307

11462	0.999919091348	19	151	109.835747333

11469	0.990194550877	19	704	644.521370368

11468	3.14764525727e-08	19	169	250.20145595

17153	2.29076354443e-05	15	126	178.22692002

17152	0.00835557697565	15	2	8.63273208255

17151	0.747278250868	15	6	5.10095029054

17150	0.959244902721	15	148	128.429914723

17157	0.00596459375457	15	14	26.4884386792

17156	0.870771209849	15	385	363.899637556

17155	0.998209118299	15	228	187.406432539

17154	0.11120989447	15	30	37.9226335431

17159	2.74316522393e-05	15	13	34.3942950527

17158	0.997909128171	15	24	13.0478515204

9573	1.0	19	175	89.2031722604

9572	0.999995625054	19	7	0.8880646161

9571	0.993243941798	20	84	63.9327439249

9570	3.08081240353e-17	20	286	452.438133451

9577	0.999999931858	19	58	26.9918850898

9576	0.0112716226204	19	13	23.8978797189

9575	0.443825638959	19	6	7.03961183211

9574	0.638410016367	19	5	4.87198882536

920	0.337389080265	22	3	4.52922582291

921	0.00142231298299	22	7	19.094367704

9579	0.133254928759	19	3	6.21212445748

9578	0.10772472141	19	32	40.2612332088

924	4.88290569135e-08	22	90	151.294109896

925	0.994966253582	22	64	46.1261088939

926	0.980902217491	22	44	32.2154728972

927	0.0689344825525	22	30	39.625785956

15043	0.000239146047516	17	11	27.9319633979

15042	0.614343760973	17	28	27.1406342855

15041	0.992993869132	17	68	50.2752354599

27589	0.999894125195	3	349	284.895790395

15040	0.879039260666	17	11	8.12238177353

27583	1.74457035847e-05	4	47	82.1971961849

15047	0.986343372139	17	67	51.1049123776

27581	0.898417177495	4	17	12.8519669065

27580	2.5849621879e-06	4	17	44.2542077408

27587	0.975350532471	3	81	65.1701999966

27586	0.984553270002	3	43	30.9208053671

27585	0.79440144594	4	95	87.854794787

15046	0.994653406388	17	17	9.00466036526

9397	0.0193955109194	20	109	132.746876749

9396	0.993740101332	20	9	3.84388894284

9395	0.999999449124	20	80	44.4460732974

9394	0.335621273378	20	6	7.82179092456

9393	0.178112532273	20	14	18.483421523

6574	0.999667756674	20	535	460.704539804

9391	0.998581356197	20	96	70.2192673484

9390	0.382447272692	20	0	0.961164484388

15044	0.948362562951	17	46	36.4103300998

9399	0.0554297971184	20	3	7.59840260212

9398	0.999978353122	20	97	62.6357083519

27588	1.0	3	199	93.1077822754

15049	0.999799820182	17	74	48.1151998355

34297	0.689988107661	1	9	8.21206363862

34296	0.953642765789	1	120	103.13254496

34295	0.963508830939	1	23	15.9909593394

15048	1.0	17	162	85.465830255

34293	0.0319676796231	1	27	38.5774898581

34292	4.77305337967e-14	1	44	114.367489782

34291	0.000226801123655	1	11	28.0165535799

34290	0.358245700073	1	12	14.0021616847

34299	1.0	1	73	20.7299214537

34298	0.00355455944869	1	244	289.213564072

27582	0.934586706238	4	24	17.9120505738

26988	0.165582277178	5	31	37.4499518876

26989	0.99989577113	5	56	33.1449589982

26984	0.234502536184	5	64	70.66336446

26985	0.0323007135169	5	171	197.027089557

26986	2.62318101873e-15	5	655	876.805180189

26987	0.00468845929215	5	177	214.575666714

26980	0.999983653447	4	201	148.291284631

26981	0.999902156063	4	200	152.432150706

26982	0.991480287869	4	155	127.770709098

26983	0.34492976297	5	11	13.081665052

27584	0.0462757653985	4	716	762.643545088

9392	0.0353836118391	20	8	15.1088158611

26678	0.175025247313	5	0	1.7428250451

26679	0.970470050731	5	24	16.4492406217

2899	4.18706393035e-05	22	373	454.938201034

2898	0.396433200663	22	200	204.409039248

2895	0.798151877369	22	160	150.315248856

2894	1.66994668075e-06	22	58	101.793660716

2897	1.42321356844e-08	22	73	132.064329223

2896	0.999974418072	22	178	129.860628582

2891	0.999998043583	22	48	23.1544723266

2890	0.000110172104847	22	154	205.262130266

2893	5.95834706885e-11	22	295	420.634231472

2892	0.999999999999	22	295	189.554289638

1454	0.999983310874	20	167	119.528048982

1455	0.996933433231	22	5	1.38762742255

1456	0.000154141626014	22	63	96.937292725

1457	0.556795842879	22	104	103.212578843

1450	2.37595910057e-07	20	73	125.708661417

1451	0.999999999838	20	532	400.440961344

1452	0.99997641014	20	54	29.8402322066

1453	0.99996423278	20	146	103.688772023

23008	5.85080446966e-05	8	3	16.5618130238

23009	0.986744756463	8	129	106.021280498

1458	0.0342851831558	22	5	11.1503249405

1459	0.0397236736881	22	2	6.60825689316

22359	0.0517909914149	8	70	85.2416034151

22358	0.00313054982854	8	6	16.3746777561

22355	5.20671410831e-29	8	75	217.22430237

22354	0.00241672967726	9	24	41.4077881845

22357	0.430743031508	8	9	10.2198564055

22356	0.999999999983	8	93	43.2840225427

22351	0.216183788384	9	59	65.9361045305

22350	0.000589737806256	9	242	296.758321954

22353	0.999991211517	9	242	181.787132576

22352	0.676581587296	9	83	79.5471698113

30587	0.970559790166	3	434	396.464715522

28609	0.09282957839	4	141	158.006019606

28608	0.99998350512	4	142	98.6565984528

28601	0.87994297806	4	44	37.2738624276

28600	4.03184065591e-13	4	9	51.3783490273

28603	8.58719199161e-05	4	239	302.625184689

28602	0.994406936664	4	233	197.007560427

28605	0.0361975515205	4	353	388.535792589

28604	1.0	4	131	43.0619521616

28607	3.01213238109e-06	4	468	573.57504386

28606	0.979742122019	4	65	50.4419987916

35658	1.0	1	229	121.043807318

35659	0.00116195927362	1	9	22.4172048105

35654	0.999982812661	1	98	63.0398821947

35655	0.905557416384	1	37	30.1738223644

35656	0.142935822124	1	10	14.5338893436

35657	0.247282580851	1	0	1.39722354426

35650	1.0	1	119	32.4339427574

35651	2.48232861817e-05	1	0	10.6037283864

35652	0.958775899206	1	129	110.887618342

35653	0.347305994267	1	0	1.05754905976

33614	1.22408260444e-10	1	0	22.8236592608

32929	3.31149678156e-09	2	69	129.862937357

32928	0.6993181168	2	13	11.8302903395

32923	0.167714734367	2	1009	1040.58293256

32922	0.295436699222	2	74	79.4071416055

32921	0.999998274027	1	43	19.7287844122

32920	0.999915023092	1	36	18.3606995735

32927	0.810540909905	1	132	122.790614009

32926	0.999990450923	1	53	28.1332862589

32925	0.583887470494	2	9	9.02672235

32924	0.296470463195	2	11	13.5863193532

37046	0.495445503351	1	37	37.7372513868

34294	0.175457016002	1	24	29.589381695

23918	0.943225342223	7	131	114.3375308

23919	0.00627772625205	7	30	46.6266528005

6029	0.999999961514	20	346	256.000271758

23914	0.999999999995	6	273	176.067074608

23915	0.99840410263	7	289	242.342008325

23916	4.71767180555e-05	7	15	36.5383708081

23917	0.00038817728367	7	40	66.0041316565

23910	0.96804456521	6	25	17.3972007999

23911	0.978543882846	6	76	60.2849994066

23912	0.490797965109	6	51	51.8329504639

23913	0.0602580962336	6	48	60.3097608082

27208	0.00479946535247	5	34	52.2160717882

4	0.156545664148	20	61	69.9276389106

27204	0.937088232088	3	133	116.744636711

27205	0.877839147412	3	165	151.132327274

27206	0.9999999998	3	143	81.1461199395

27207	0.240934907983	3	307	320.167184222

27200	0.636799673951	4	56	54.0748537747

27201	0.237692449892	4	46	51.711187045

27202	0.201074348564	4	46	52.6230872084

27203	0.999999712337	3	52	24.207826497

36358	0.000103249602985	1	12	30.7777378812

36359	0.000653529304309	1	52	79.5449571936

25518	0.999999999999	6	126	62.9648076043

25519	0.534725060616	6	12	12.361236272

25512	5.1926822837e-11	6	30	81.4834533315

25513	0.992938709717	6	19	10.7044648309

25510	8.45997784295e-15	6	125	232.291771656

25511	0.000487514305504	6	269	327.49689922

25516	0.997478260441	6	34	20.6776999953

25517	0.988211534155	6	232	199.824582675

25514	0.0276344611009	6	68	85.7909223763

25515	0.0521410338062	6	199	223.505254585

6025	0.993970912289	20	233	197.367501159

36880	0.0528784794685	1	15	22.9582392878

4899	0.071151222422	21	32	41.778273238

4898	0.999847842002	21	50	29.1223284761

36881	1.0	1	144	73.4879242279

4893	1.0	21	61	10.2940042134

4892	0.651496417776	21	6	5.71799888278

4891	0.40169881841	21	24	25.9232498195

4890	0.291273212691	21	45	49.4806887902

4897	0.929224136639	21	18	13.0236374697

4896	0.33519857123	21	38	41.3724774375

4895	0.993642793649	21	232	196.705251721

4894	0.999040547909	21	11	4.02252979314

10072	5.77245667731e-07	16	298	390.767525231

36888	1.0	1	79	17.0359612415

36889	0.00722570401738	1	0	4.93011060788

11181	0.868359396768	20	10	7.42780739807

3467	0.0226323123865	22	50	66.2767333212

3466	0.718745622772	22	126	120.261764733

3465	0.983828868993	22	131	108.616660681

3464	0.0930233808926	22	14	20.3208089007

3463	0.896558816728	22	58	49.5273004696

3462	0.904142056862	22	65	55.6522495266

3461	0.0407778926563	22	13	21.1409448054

3460	0.101555498112	22	10	15.370099484

33380	3.31839560305e-33	1	59	204.504442008

33381	1.66750563162e-06	1	11	35.3876179282

33382	1.0	1	141	33.3379909146

33383	0.602153947126	1	136	133.662761783

33384	0.0448214973138	1	36	47.9182663853

33385	1.04401138485e-27	1	51	172.831687943

3469	0.000999187536892	22	21	39.3764178094

3468	0.995648411179	22	121	94.9823426097

30660	0.191323499426	2	71	79.3109452802

33577	0.729020267501	1	359	348.225463966

33576	2.59920995807e-09	1	35	82.7009644863

33575	0.044513843962	1	35	46.8006359651

30661	0.0225109619464	2	77	96.6890506611

33574	0.891965935853	1	59	50.6188382048

15809	4.2931856149e-05	17	120	169.08551355

15808	0.639829589687	17	65	62.8096576636

15807	0.468912357721	17	57	58.2611071308

15806	0.176468401105	17	183	196.54298598

15805	0.850112529021	17	164	151.718960751

15804	0.834911680957	17	28	23.7695984313

15803	0.999998737481	17	164	111.431448569

15802	0.000355253129418	17	12	28.7727307828

15801	0.91792222991	17	55	45.9267748759

15800	0.964985307902	17	68	54.733270977

33571	0.920176668548	1	16	11.5744982545

33570	0.999047622454	1	89	63.3971886399

18329	0.277797479239	13	36	40.3501410484

18328	0.155259150319	13	95	105.928843086

33968	0.989086998499	1	35	23.6741410251

33969	0.218663203149	1	8	11.153228228

18321	0.686096125104	9	95	91.0043062982

18320	0.983214434848	9	53	39.5733358657

18323	1.24674566869e-09	13	95	166.362989854

18322	0.210981128069	13	44	50.2475798331

18325	0.430000182246	13	10	11.2534848079

18324	0.109754247991	13	16	22.1861439131

18327	0.860158748891	13	198	183.8188031

18326	0.0107191051013	13	128	156.544681404

38008	3.3363607141e-05	1	36	66.3593432096

38009	0.0048930232996	1	28	44.7919363343

38006	0.859144058876	1	11	8.37478971293

38007	1.02853799505e-05	1	11	32.7489200439

38004	1.91912025641e-07	1	91	149.201918301

38005	3.06964505751e-29	1	15	108.155266632

38002	6.15424030151e-06	1	21	48.7986016618

38003	2.38075521964e-07	1	10	36.4002328891

38000	3.53443383042e-05	1	47	80.5832910172

38001	1.67070327177e-08	1	16	50.2913240987

37658	2.67607029792e-21	1	0	47.3699375412

37659	0.999927500214	1	97	64.7769905003

31528	0.014997326929	2	30	44.2916357153

31529	0.999936442768	2	182	135.657632836

31522	0.995171525791	2	90	68.2121649923

31523	0.999997514723	2	160	109.529884183

31520	1.16304851494e-28	2	75	215.999462931

31521	0.998356864697	2	228	187.05239016

31526	0.27764642055	2	61	66.4135162351

31527	2.18103537034e-10	2	43	98.7555082699

31524	0.0865398225389	2	4	8.24299850129

31525	1.2751568029e-06	2	33	68.7582757023

5649	1.0	21	229	117.211630225

5648	2.70531761648e-05	21	177	237.033909346

30745	0.940079498691	2	35	27.1727826475

5641	2.1881165976e-06	21	1	15.8572502302

5640	7.0708063456e-05	21	0	9.55695093985

5643	0.999999998138	21	92	46.8694186977

5642	0.99666975289	21	43	28.1122101407

5645	0.773590219184	21	17	14.7019629425

5644	0.0055524307211	21	12	23.9485390645

5647	0.986944881907	21	9	4.30791312576

5646	1.46366938287e-05	21	108	158.224082101

30000	0.997887941526	2	11	4.42780455798

30001	0.993748370006	2	11	5.09170861354

30744	0.321294649913	2	20	22.8468720945

38134	0.415868367442	1	710	716.345751456

30747	0.43068332284	2	44	45.8437082157

30008	0.348892865949	3	5	6.6409178082

30009	0.00322137113645	3	124	157.600868261

15379	0.843317282134	16	44	38.2675187452

15378	0.323112748571	16	14	16.4934287636

16712	0.99995449021	16	25	10.5978313624

38135	0.00246895020792	1	10	22.6233972347

15371	1.0	14	99	28.4623384341

15370	6.6250771484e-06	14	64	106.268607933

15373	0.253744560673	16	17	20.5972245203

15372	0.236415709324	16	44	49.6351601137

15375	0.00480334895181	16	10	21.4687703458

6465	0.913010318713	21	70	59.8501449816

15377	0.219141588253	16	10	13.3971750114

15376	0.000267155640031	16	1	10.6860773074

19490	4.48137942023e-05	12	3	16.8823642436

19491	0.991708758909	12	129	104.269398874

19492	0.982345012225	12	25	16.4365802283

19493	0.799133722485	12	86	79.0956162657

19494	0.996494215059	12	60	42.0244700324

19495	0.749142656681	12	54	49.8517104981

19496	0.00288655243431	12	29	47.3266973704

19497	0.995369770579	12	143	114.696388154

19498	0.00166129885522	12	201	246.279402462

19499	0.985977114284	12	75	58.1388774056

30741	0.680665524034	2	70	66.794326177

39067	0.950396362253	1	46	36.2976595355

39066	0.00021114311401	1	12	29.6265445413

39065	0.148233245808	1	17	22.4193838432

39064	1.53238971047e-06	1	18	46.6168057824

39063	0.00170016875023	1	4	14.0812634621

39062	0.999999969025	1	193	127.779217703

39061	0.999999247852	1	10	1.54910946298

39060	0.926647018681	1	42	33.8818556562

30740	0.812071694867	2	15	12.4248271719

26498	0.012770019038	5	71	92.2615167722

39069	4.82328597017e-05	1	0	9.93947003263

39068	0.212153523165	1	10	13.4878152483

26499	0.455164266315	5	55	56.5111257454

16778	0.959733213229	16	23	16.1604371604

16779	0.271836012126	16	8	10.5757773424

16770	0.211491067131	16	64	71.3232558012

16771	9.10647496311e-23	16	387	612.56742428

16772	3.2431771632e-05	16	152	207.466498291

16773	0.907698323308	16	254	234.079533481

16774	1.43708916365e-15	16	655	879.144862366

16775	0.997407566761	16	183	148.347517638

16776	0.999602287526	16	44	25.8431400631

16777	0.846441643956	16	54	47.4631695468

12068	0.00527098996872	18	522	583.33373555

12069	0.347077378572	18	3	4.47179271492

26493	0.626585430326	5	11	10.6026575002

12060	1.13308342818e-50	18	90	314.885291752

12061	0.00910718570029	18	418	468.853436063

12062	0.141664367412	18	182	197.551028996

12063	0.551668341851	18	199	197.837423781

12064	1.0	18	140	62.7215210822

12065	1.30238870809e-12	18	157	262.539741495

12066	0.848840036967	18	100	90.6721446891

12067	0.999999999992	18	569	423.445336179

30742	0.999941416628	2	80	50.8394361022

26672	0.247814332256	5	165	174.590930616

26673	0.990336448501	5	88	68.431834091

26670	0.767582761354	5	79	73.3221515382

21668	0.999584933677	10	231	184.450865382

21669	0.102089809967	9	9	14.1588427164

26671	0.98879690157	5	22	13.4712524142

21660	2.28464695231e-09	10	3	28.2349759417

21661	0.277384221102	10	9	11.6177005652

21662	9.47133966949e-05	10	10	27.8448648738

21663	0.69807676709	10	154	148.304349321

21664	0.90262348293	10	284	263.348522803

21665	0.0445783680878	10	42	54.7462037316

21666	0.0102923891196	10	71	93.0875055712

21667	0.999999999918	10	528	395.016132174

26674	0.202608717184	5	6	9.04615649597

26675	0.131373264379	5	12	17.0732913705

21117	0.286373226851	10	0	1.25045932993

23002	0.999908285489	8	169	125.496221891

23003	0.000112931721694	8	225	285.688061709

35901	0.691036467802	1	598	586.545815095

23000	3.62456078555e-06	8	17	43.714571455

23001	1.23621265991e-14	8	147	260.586984511

23006	0.978313157946	8	434	393.902206471

23007	0.985681771177	8	51	37.4983592502

19613	0.996055982521	12	137	108.806859646

23004	0.0453665503598	8	76	92.4410730472

23005	0.991276503373	8	222	189.057141735

17429	0.205523845262	14	10	13.5758158617

17428	0.999999939603	14	45	18.579705277

38828	0.999190212	1	22	10.7861618949

38829	6.83207907184e-06	1	4	21.1135532124

17423	0.861488771247	14	21	16.9995979513

17422	0.999981853167	14	51	27.3859093785

17421	0.988909281956	14	163	136.127418015

17420	0.999999936921	14	86	46.3184375269

17427	1.92441119707e-05	14	14	36.4827175689

17426	0.0224404804105	14	46	61.7328777299

17425	0.0134186763908	14	131	158.72386428

17424	0.43907222142	14	50	51.7656606465

13339	0.999999999963	18	88	40.6101977821

13338	1.0	18	128	61.1492648555

13333	0.969437752647	18	385	350.054004532

13332	0.955254550129	18	69	56.4432636676

9144	4.33076119823e-07	19	100	158.390678888

13330	0.999999997639	18	143	84.4160952343

13337	0.283265398866	18	86	92.1111276185

13336	0.2050327238	18	40	46.1453144638

13335	0.335693880206	18	65	69.1636114117

13334	0.877354946289	18	87	77.2368356167

35904	0.169298065523	1	41	48.1488479103

20139	0.999792322674	12	37	19.9534099495

20138	0.962591298732	12	629	586.014792701

20133	0.00747859037159	12	50	70.0054064941

20132	0.999999999972	11	117	60.1261181611

20131	0.999999999899	11	165	96.7068633055

20130	0.00737023856518	11	250	291.280113159

20137	0.999999245751	12	61	31.1929504978

20136	0.24016441349	12	54	60.0499285121

20135	0.225938817563	12	10	13.3109652479

20134	0.000421693133055	12	4	15.9325642724

35905	0.999958610433	1	234	179.425302189

35907	2.41955436342e-08	1	241	336.694302289

29718	0.91912261101	3	24	18.3619764883

29719	9.17749112316e-06	3	47	83.6332536889

29710	0.999999822684	3	39	15.6087451964

29711	0.999999890023	3	26	8.02412216539

29712	3.20400735782e-05	3	3	17.2841204565

29713	0.0149884348705	3	30	44.2932904933

29714	0.186229392858	3	10	13.8443387217

29715	0.0579582073177	3	30	40.2076449646

29716	2.00812366388e-05	3	21	46.74179171

29717	0.998710493251	3	349	296.29900273

14817	0.278008919861	18	50	54.9719209627

14816	0.0567218309795	18	128	147.46259056

14815	0.995995397594	18	140	111.521636673

14814	0.983875632307	18	100	80.6884074231

14813	5.70604615283e-12	18	295	428.200577407

14812	0.999999996433	18	106	57.5082837383

14811	0.229236681509	18	23	27.4552202737

14810	0.999993129708	18	17	5.09019203443

11869	0.429869789671	19	553	557.834814457

11868	4.78303897608e-05	19	77	117.285098797

14819	5.61399255253e-09	18	67	126.06886779

14818	0.21832557787	18	346	361.350913964

19850	0.0037254347877	12	13	26.055045308

1696	0.000125942202386	22	19	40.6141204377

1697	0.999999993223	22	50	20.2163662958

1694	0.999995209224	22	147	100.209720645

1695	0.874505539631	22	2	1.22279992031

1692	0.994490802614	22	415	365.972999138

1693	0.998135567369	22	365	312.978913405

1690	0.973903100517	22	186	161.38550998

1691	0.000872902527762	22	20	38.3136235329

1698	0.999999892537	22	88	48.3689945132

1699	0.697229850968	22	13	11.8503594174

12888	0.701606198358	19	11	9.95744107864

12889	0.636184671327	19	4	3.96238782254

12886	0.84929673255	19	1	0.685275985346

12887	0.768542688391	19	25	22.1297379551

12884	0.99889942362	19	535	467.899297537

12885	0.00376055032652	19	152	188.108719102

12882	0.155061725838	19	59	67.8502978824

12883	6.848930657e-05	19	152	204.74461447

12880	0.0428421602326	19	153	175.962872308

12881	0.000205870467871	19	194	248.18913279

33010	0.832007551331	2	351	333.932771734

19852	0.503730018886	12	710	710.417480414

28049	0.999999981855	4	281	199.058017278

28048	0.475075866986	4	132	133.388036569

28043	7.15500951194e-06	4	1	14.5946240588

28042	2.17282747688e-05	4	34	64.581117551

28041	1.0	3	114	46.7878472738

28040	4.44477353712e-27	3	11	93.1796169064

28047	0.521619980927	4	61	61.2423790498

28046	0.944918939381	4	9	5.52493578134

28045	0.499443690059	4	3	3.67471290891

28044	9.39696276686e-07	4	100	156.32321535

25472	0.399116697474	6	44	46.3963749814

37310	0.999997841268	1	33	13.5424355826

33065	0.507391652795	1	74	74.5069945928

38230	0.222335907098	1	41	46.7940942875

5308	0.877333674868	20	70	61.3490545433

19855	0.188778731442	12	1009	1037.96471679

5309	0.815319683543	20	21	17.7582737017

28739	0.137768020968	4	19	24.9002406909

28738	0.99953640317	4	20	9.03855564183

33011	0.000969577561166	2	25	44.7026391936

5300	0.466219315626	22	199	200.866924938

5301	0.999991414668	22	135	91.5657618066

